input_position,distance,source_id,designation,ra,dec,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,flame_flags,frame_rotator_object_type,g_rp,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_obs,phot_variable_flag,pmra_pmdec_corr,priam_flags,ra_dec_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ref_epoch,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,teff_percentile_lower,teff_percentile_upper,teff_val,visibility_periods_used,other_ids
"266.414375,-28.99120277777778",0.0015380503987161174,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41474999999997,-28.990275",0.0013605410775064525,4057482027171043200,Gaia DR2 4057482027171043200,266.4132900506094,-28.989805656905286,359.95800359158017,-0.03413702128474404,266.8481762809464,-5.589757833169107,0.32544760332855593,-1.2126372356875534,-1.2402729412682016,18.84853,19.729597,17.828959,0.34320640480602804,0.2949157522803523,0.3056716604677191,0.6121491760562748,0.45103794500729144,,,,134.58995,0.0,0.0,0.4466658,15,0,133,0,133,31,false,1.2896039231134369,0.0691343375723056,0.6593593,0.34634516,0.8810673,1.9006386,-0.29054388,-0.51554793,-0.5828856,false,,,,,0,1.0195713,,,,15,0.16817658,1.0646967,0.07106965,-0.22253038,177.30318767209357,10.057493069086197,17.628965,13,1.4152302,544.420598348356,1.8731974629336747,290.63705,133,0,593.1772283794759,10.631193315784278,55.79592,14,NOT_AVAILABLE,0.44961572,,0.5251602,,,,,,1155084916,-0.0010108905,-0.67821455,-0.4514564,2015.5,0,,,,1635721458409799680,,,,10,Gaia DR1 4057482027171043200
"266.41516666666666,-28.992408333333334",3.6109717676717165E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41541666666666,-28.991736111111113",6.09919742554961E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4155416666667,-28.99263611111111",3.0600023839775294E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4155416666667,-28.99356388888889",0.0012330246677000486,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41562500000003,-28.99298611111111",6.567663669415242E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41575,-28.99176388888889",5.886810459329568E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4157916666667,-28.991780555555554",5.837152066684931E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4157916666667,-28.991769444444444",5.942066134525937E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4157916666667,-28.9918",5.654122200442009E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4158333333333,-28.991711111111112",6.614200613938742E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4158333333333,-28.99181111111111",5.68749674333555E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4160416666667,-28.993858333333332",0.0015819748363451965,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41608333333335,-28.99325",0.0010227408909288767,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41629166666667,-28.992586111111113",6.808327368317364E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41633333333334,-28.994977777777777",0.0027295930790530876,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4165,-28.992766666666668",9.227625753150015E-4,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41683333333333,-28.992530555555554",0.001122916441545422,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41704166666665,-28.991327777777776",7.294291192856986E-4,4057482031465462016,Gaia DR2 4057482031465462016,266.41623851180526,-28.99113146174007,359.95821547198835,-0.03702911558951346,266.85080011088456,-5.591018766172778,4.018176820200349,-2.2852831537406666,-54.39807102224706,19.040146,20.127695,17.624657,0.7699161400765335,0.6556134270953835,0.6561185948449361,1.4053523434599198,1.0820096466999503,,,,502.9887,3.117755513146465,23.55339134743292,14.31772,14,0,124,0,124,31,false,1.2573994537310296,0.1346470961719153,1.5338567,0.07154653,1.0875492,2.5030384,-0.18115652,-0.5276301,-0.597359,false,,,,,0,1.4154892,,,,14,0.20342009,6.124162,0.08986594,-0.2885508,122.8789114312337,10.8531016339101,11.322009,11,1.8382503,456.33969817263477,3.7500999267861665,121.68734,124,0,715.9876846571931,13.793438521631138,51.907845,13,NOT_AVAILABLE,0.51770675,,0.56345576,,,,,,1426246803,-0.072582245,-0.68149626,-0.43100628,2015.5,0,,,,1635721458409799680,,,,10,Gaia DR1 4057482031465462016
"266.4171666666667,-28.99192222222222",0.0011333141890000824,4057482031465462016,Gaia DR2 4057482031465462016,266.41623851180526,-28.99113146174007,359.95821547198835,-0.03702911558951346,266.85080011088456,-5.591018766172778,4.018176820200349,-2.2852831537406666,-54.39807102224706,19.040146,20.127695,17.624657,0.7699161400765335,0.6556134270953835,0.6561185948449361,1.4053523434599198,1.0820096466999503,,,,502.9887,3.117755513146465,23.55339134743292,14.31772,14,0,124,0,124,31,false,1.2573994537310296,0.1346470961719153,1.5338567,0.07154653,1.0875492,2.5030384,-0.18115652,-0.5276301,-0.597359,false,,,,,0,1.4154892,,,,14,0.20342009,6.124162,0.08986594,-0.2885508,122.8789114312337,10.8531016339101,11.322009,11,1.8382503,456.33969817263477,3.7500999267861665,121.68734,124,0,715.9876846571931,13.793438521631138,51.907845,13,NOT_AVAILABLE,0.51770675,,0.56345576,,,,,,1426246803,-0.072582245,-0.68149626,-0.43100628,2015.5,0,,,,1635721458409799680,,,,10,Gaia DR1 4057482031465462016
"266.4171666666667,-28.992327777777778",0.0013966293825354423,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.41725,-28.995438888888888",0.0034376862102411753,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
"266.4173333333333,-28.993997222222223",0.002270440568863572,4057482031473040768,Gaia DR2 4057482031473040768,266.4155699478088,-28.99233111238224,359.95688682109625,-0.0371549086578708,266.8502428292047,-5.5922326533089395,0.5435903141023669,-4.364378002353274,-3.623055336729725,16.998322,17.928017,16.035635,0.10180835346199338,0.0891858493999744,0.10395383477023484,0.19028255257462284,0.15128344384921485,,,,160.99614,0.1576250974079847,0.5032375354259875,2.0086794,15,0,132,0,132,31,false,1.445683387887794,0.02207961635678488,0.1920494,2.7845798,0.9296951,1.8923817,-0.35084367,-0.3060765,-0.40368038,false,,,,,0,0.96268654,,,,15,0.1532586,5.2291512,0.18455859,-0.20231546,931.85620895907,9.552000688364137,97.55613,14,1.3453517,2992.3860832564314,3.0995911464205563,965.41315,130,1,3093.955365073473,11.6553166413748,265.45444,14,NOT_AVAILABLE,0.30180478,100002,0.3396509,,,,,,869343578,-0.16655701,-0.5203948,-0.20090422,2015.5,0,,,,1635721458409799680,3749.5,4500.77,3854.0,11,Gaia DR1 4057482027171040256
