source_id,r_est,r_lo,r_hi
4060806507978001792,453.231630714955,298.875235707952,964.519333524542
4060806507977997696,5523.32752396801,2956.30469025266,9711.42709855642
4057475876779551744,1578.46493663918,888.068223840695,5005.79175227813
4060707792459145344,549.622061706812,537.997531315946,561.750641109424
4060739575185771648,459.370395186928,270.733282849317,6432.99087219607
4596323985561881856,807.770439974318,715.442066481415,926.713982598339
4060738887990137472,3669.35856566523,1488.52635296015,7712.87451243339
4060735069782164992,2149.22064395354,985.719739504767,6386.42188155969
4067795789852788096,2129.55947694055,1264.32861826674,4717.23058670193
4067512807327987072,3783.02376369893,1865.73449871558,7194.17807708163
4070775328917717248,4656.27558042817,2761.12763608519,7729.33330420959
4062358090747057792,5543.54328700519,4088.99375402092,8114.60101386345
4070699325167822336,2246.62294983742,1503.10091284984,3999.78207667052
4070799866087547776,3250.77497224565,1382.89176662076,6318.56086760443
4043909277813184000,5418.28819310826,2833.56680633594,9806.49116938375
4069866410766678272,2780.38292920059,1582.81938814162,5523.83350160798
4070738018534865152,3492.84017817344,1709.40208667058,6489.47366506295
4069968910162968832,3300.68592845834,1480.81324861647,6327.15915197365
4070877003678201856,1765.84734328941,464.447060199268,4685.28621751354
4094979123187322624,2369.00343930893,1092.15477915665,5169.94543730093
4095440638905156736,3308.31784033541,1965.90435244007,5900.54978965083
4095109273582791808,2574.42955158289,844.152369394004,5362.09778679305
4039077546887427328,4340.74628152915,2082.3278946068,8517.9274066909
4095760738524066048,3032.36637139512,1700.96775359936,5667.11549208921
4094112158271760640,3131.23329813364,1451.70513086196,6013.44808782303
4095069283151795456,2579.03464952336,1030.89081077454,5343.90091195878
4095069278843078016,1027.67966283353,964.676108272463,1099.31331573082
4095069278843078016,1027.67966283353,964.676108272463,1099.31331573082
4095069278850070016,3144.38552386478,1406.87713004181,6009.09914846021
4528097296196813952,1758.8346161129,1460.92943955211,2198.87093019987
4095075120003639040,3470.16071757579,1785.04631215381,6296.26929929645
4095895600485537920,2452.54127528807,837.851406263706,5150.51869046915
4095944730625736064,2009.32453600195,1041.26209494017,4557.87957909926
4095705724277582592,2743.05724105034,1291.83238671217,5429.3046031708
4095728126838711424,865.181963557316,828.341198745378,905.386608123783
4097551185828883712,2991.37090653796,1580.9580591347,5622.43390083205
4146210725751020288,1718.19027192277,1067.15078762802,3551.85000426351
4154426688952860288,3064.97941262254,1983.09051046274,5188.76729988051
4098022021615297024,2444.7747920801,1204.6251549592,5074.51271947998
4152770515201516544,2973.10591731417,1762.79792646666,5411.72520576631
4152862466184183040,832.050528474768,791.503466130242,876.893022987316
4153264440746526464,3511.54178501058,1945.85486081866,6195.53832886898
4156088879987400576,1207.39326137991,1110.42186317799,1322.50843662586
4152493133339081984,2775.30311996377,2170.59566397998,3780.75670611416
4154158786074457984,3087.9858823971,1433.30138800675,5826.8162836553
4153376689701191424,1035.1362222547,885.810201614632,1243.5582905605
4159850412327602816,3074.62361204792,1695.82878538047,5561.04622890231
4155871550304727424,2863.81014861562,1239.78663442004,5594.27956736679
4256323551093130624,3318.36811880018,1943.56693942005,5697.04065092972
4156653303088897536,2298.69595264758,1442.97958624342,4306.25175150619
4155852622396281856,4488.18611132109,2908.56979989209,7153.59298442204
4156662752012633472,487.231126024716,264.250110547553,3408.07801645075
4156392340871503488,2963.34043421837,1295.70686752048,5728.93947282741
4286670140740275456,3437.31816932145,1890.37250248121,6325.82674122998
4252931007975721344,2824.71619108235,1229.31051970776,5513.80735152153
4252930973608753920,2768.36157680938,1816.22291350492,4783.01125076905
4252931012264142080,2959.28309201181,1455.47756072868,5629.24582078911
4256178587368806528,2571.40664728042,1220.8975872534,5079.09969901234
4256105989527693440,4265.6463974711,2571.65071963567,6965.84167242034
4256541941591561856,4669.42295934686,2899.40496489013,7400.51870559474
4256537066823095808,2847.25787207222,1361.23487073202,5447.25244610721
4252971522395632768,1008.76526929465,425.539617917211,4199.04621069796
4256088500419544704,2167.30892457159,710.208120451119,4798.57251458051
4155259642081749760,1018.88769937941,553.430241777406,3741.53349505624
4256995838078452480,1666.19270945159,1356.00030581655,2148.99870346106
4256570876811357184,2487.8052421175,1499.79473330622,4691.5224782754
4259508183457463552,3148.73673872308,2166.71884393086,4952.99688298001
4258520036053366784,1041.60553896564,543.356890070112,3337.51956322878
4260223209611599872,1551.20192187223,566.261803078093,3739.36414234217
4256924988262342016,1116.15962355029,603.962251374242,3385.96335152928
4256637496032515584,2669.15446879837,1096.15192420504,5303.95509179856
4258441279208714496,2183.7979258721,1434.94706821902,3880.16849209355
4259546494562221184,4484.04851057558,3176.87027107428,6585.66098865753
4259533953257357056,2818.93751290523,1792.7632461214,4795.7156238616
4259532720626582016,2868.80831219782,1487.78826025167,5181.8247671037
4259540760823620864,2622.98355073233,1211.70236855551,4956.31717298118
4259430019334431616,2428.43962650046,1187.3830775916,4770.02114986185
4258677261894070656,1450.06142256214,784.244986488725,3590.12870004904
4258258725930060928,3707.79308644775,2136.48638742956,6283.20059193546
4260172258412091008,2095.50898945668,1244.43194511758,4001.43839917295
